27/02/2015 15:48:24,828 INFO  Initialized Log - bool __thiscall OpenFinRVM::InitInstance(void)
02/03/2015 09:32:42,829 [5912] INFO  StatusCode: 404 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,829 [5912] WARN  Unhandled HTTP status code - GetLastError() code: 0, msg: The operation completed successfully.
 - Utils::Common::LogFormattedLastError
02/03/2015 09:32:42,829 [5912] WARN  StatusCode: 404 == HTTP_STATUS_NOT_FOUND - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,829 [5912] INFO  Get request completed in: 1130 milliseconds - Utils::Network::HttpRequest::Get - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:42,829 [5912] ERROR Failed to download the remote config. - RVM::Models::Config::InitFromRemoteConfig
02/03/2015 09:32:42,829 [5912] ERROR Failed to read the remote config - RVM::Controllers::ReadRemoteConfigController::DoLogic
02/03/2015 09:32:43,364 [5652] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,364 [5652] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,364 [5652] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,364 [5652] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,364 [5652] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:32:43,364 [5652] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:43,381 [5652] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:43,381 [5652] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:43,381 [5652] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:43,381 [5652] INFO  Post request completed in: 17 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:43,387 [5652] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,387 [5652] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,387 [5652] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,387 [5652] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:43,387 [5652] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:32:43,387 [5652] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:43,410 [5652] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:43,410 [5652] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:43,410 [5652] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:43,410 [5652] INFO  Post request completed in: 23 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:47,532 [5912] FATAL Failed because of: Failed to download the remote config - RVM::Controllers::RVMController::OnSubControllerLogicDone
02/03/2015 09:32:47,533 [5912] INFO  Init completed in: 6694 milliseconds - OpenFinRVM::InitInstance - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:47,533 [5912] INFO  Exiting RVM... - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,533 [5912] INFO  Exiting RVM... - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,533 [5912] INFO  Calling MainController.Uninit() - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,533 [5912] INFO  Calling MessageWindow.Destroy() - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,533 [5912] INFO  Calling RuntimeMonitor.Stop() - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,533 [5912] INFO  Calling AnalyticsManager.Uninit() - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,545 [5364] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:47,545 [5364] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:47,546 [5364] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:47,546 [5364] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:47,546 [5364] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:32:47,546 [5364] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:47,564 [5364] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:47,564 [5364] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:47,564 [5364] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:47,564 [5364] INFO  Post request completed in: 18 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:47,564 [5912] INFO  Calling TaskManager.Wait() - OpenFinRVM::ExitInstance
02/03/2015 09:32:47,564 [5912] INFO  Exit completed in: 31 milliseconds - OpenFinRVM::ExitInstance - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:34,166 INFO  [default] Init RVM...
02/03/2015 09:37:34,167 [2820] INFO  Initialized Log - OpenFinRVM::InitInstance
02/03/2015 09:37:34,168 [2820] INFO  Running "C:\Users\openfin\AppData\Local\OpenFin\OpenFinRVM.exe" Version 0.1.0.20 - OpenFinRVM::InitInstance
02/03/2015 09:37:34,168 [2820] WARN  RegCloseKey() failed with error 0 for path SOFTWARE\Microsoft\Cryptography - Utils::Repository::Registry::Key::Close
02/03/2015 09:37:34,168 [2820] INFO  Initialized the MainController - OpenFinRVM::InitInstance
02/03/2015 09:37:34,171 [2820] INFO  RVM::Controllers::InstallerController::DoLogic - RVM::Controllers::InstallerController::DoLogic
02/03/2015 09:37:34,172 [2820] INFO  RVM::Controllers::PathVerifyController::DoLogic - RVM::Controllers::PathVerifyController::DoLogic
02/03/2015 09:37:34,172 [2820] INFO  RVM::Controllers::AutoUpdateController::DoLogic - RVM::Controllers::AutoUpdateController::DoLogic
02/03/2015 09:37:34,172 [2820] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,175 [2820] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,176 [2820] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,176 [2820] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,176 [2820] INFO  Get request for url: "https://developer.openfin.co/release/rvm/latestVersion" - Utils::Network::HttpRequest::Get
02/03/2015 09:37:34,176 [2820] INFO  Processing url: "https://developer.openfin.co/release/rvm/latestVersion" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:34,744 [2820] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:34,744 [2820] INFO  ContentLength: 8 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:34,744 [2820] INFO  Result: 1, total read: 8 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:34,744 [2820] INFO  Get request completed in: 568 milliseconds - Utils::Network::HttpRequest::Get - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:34,744 [2820] INFO  RVM::Controllers::ReadRemoteConfigController::DoLogic - RVM::Controllers::ReadRemoteConfigController::DoLogic
02/03/2015 09:37:34,744 [2820] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,744 [2820] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,744 [2820] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,745 [2820] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:34,745 [2820] INFO  Get request for url: "http://localhost:9000/app.json" - Utils::Network::HttpRequest::Get
02/03/2015 09:37:34,745 [2820] INFO  Processing url: "http://localhost:9000/app.json" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,400 [4524] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,400 [4524] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,400 [4524] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,400 [4524] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,400 [4524] INFO  Post request for url: "https://dl.openfin.co/services/authenticate" - Utils::Network::HttpRequest::Post
02/03/2015 09:37:35,400 [4524] INFO  Processing url: "https://dl.openfin.co/services/authenticate" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,577 [4524] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,577 [4524] INFO  ContentLength: 166 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,578 [4524] INFO  Result: 1, total read: 166 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,578 [4524] INFO  Post request completed in: 178 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:35,809 [2820] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,809 [2820] INFO  ContentLength: 572 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,809 [2820] INFO  Result: 1, total read: 572 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,809 [2820] INFO  Get request completed in: 1064 milliseconds - Utils::Network::HttpRequest::Get - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:35,810 [2820] INFO  Remote config has been read successfully - RVM::Controllers::ReadRemoteConfigController::DoLogic
02/03/2015 09:37:35,810 [2820] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,811 [2820] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,811 [2820] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,811 [2820] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,811 [2820] INFO  Get request for url: "https://developer.openfin.co/release/runtime/releaseChannels" - Utils::Network::HttpRequest::Get
02/03/2015 09:37:35,811 [2820] INFO  Processing url: "https://developer.openfin.co/release/runtime/releaseChannels" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,827 [2820] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,827 [2820] INFO  ContentLength: 65 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,827 [2820] INFO  Result: 1, total read: 65 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:35,827 [2820] INFO  Get request completed in: 16 milliseconds - Utils::Network::HttpRequest::Get - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:35,827 [2820] INFO  RVM::Controllers::RuntimeInstallerController::DoLogic - RVM::Controllers::RuntimeInstallerController::DoLogic
02/03/2015 09:37:35,828 [2820] INFO  No need to install the runtime. - RVM::Controllers::RuntimeInstallerController::DoLogic
02/03/2015 09:37:35,828 [2820] INFO  RVM::Controllers::ApplicationInstallController::DoLogic - RVM::Controllers::ApplicationInstallController::DoLogic
02/03/2015 09:37:35,829 [2820] INFO  RVM::Controllers::LaunchRuntimeController::DoLogic - RVM::Controllers::LaunchRuntimeController::DoLogic
02/03/2015 09:37:35,830 [2820] INFO  Launching runtime - RVM::Controllers::LaunchRuntimeController::DoLogic
02/03/2015 09:37:35,831 [5568] INFO  HTTP task: "https://companyurl.com/icons/shortcut.ico", type: GET - HTTPRequestTask::Execute
02/03/2015 09:37:35,831 [5568] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,831 [5568] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,831 [5568] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,831 [5568] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:35,831 [5568] INFO  Get request for url: "https://companyurl.com/icons/shortcut.ico" - Utils::Network::HttpRequest::Get
02/03/2015 09:37:35,831 [5568] INFO  Processing url: "https://companyurl.com/icons/shortcut.ico" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:35,836 [2820] INFO  Monitoring process handle: 00000610 - RuntimeMonitor::MonitorProcess
02/03/2015 09:37:35,837 [2820] INFO  Starting monitor thread - RuntimeMonitor::MonitorProcess
02/03/2015 09:37:35,837 [2820] INFO  Init completed in: 1670 milliseconds - OpenFinRVM::InitInstance - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:35,853 [4476] INFO  Running monitor thread - RuntimeMonitor::MonitorThreadProc
02/03/2015 09:37:35,853 [4476] INFO  Refreshing handles array - RuntimeMonitor::MonitorThreadProc
02/03/2015 09:37:36,953 [5196] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,954 [5196] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,954 [5196] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,954 [5196] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,954 [5196] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:37:36,954 [5196] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:36,982 [5196] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:36,982 [5196] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:36,982 [5196] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:36,982 [5196] INFO  Post request completed in: 28 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:36,985 [5196] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,985 [5196] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,986 [5196] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,986 [5196] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:36,986 [5196] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:37:36,986 [5196] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:37,002 [5196] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:37,003 [5196] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:37,003 [5196] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:37,003 [5196] INFO  Post request completed in: 17 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:39,182 [4244] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:39,182 [4244] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:39,182 [4244] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:39,182 [4244] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:39,182 [4244] INFO  Post request for url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::Post
02/03/2015 09:37:39,182 [4244] INFO  Processing url: "https://dl.openfin.co/services/s/" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:39,201 [4244] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:37:39,201 [4244] INFO  ContentLength: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:39,201 [4244] INFO  Result: 1, total read: 2 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:37:39,201 [4244] INFO  Post request completed in: 19 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:37:40,313 [4524] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:37:40,313 [4524] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
